,userID,tag,content,date,year,label
9103,hiphopmei,推,腿太粗了吧==,10/01,2022,1
9104,Gandalf,推,腿好粗,02/16,2022,1
9105,controlgod  ,→,死肥婆院長,05/05,2022,1
9106,ianpttptt,→,叫閩南語,04/30, 2022,0
9107,heyd,推,多重人格並沒有多重人權啊,11/27, 2021,0
9108,kingstongyu,→,"統家庭,尤其是女性",05/06, 2022,0
9109,scarbywind,→,你活著也是負資產,11/09, 2021,0
9110,Mahasata,推,醜矮胖髒談吐 5方面自己照鏡子看看,03/12,2022,1
9111,BPLM,推,哈哈哈 對呀~有胖的禿的醜的超級英雄嗎?,11/08,2021,1
9112,pigwayne,→,台灣的市容就是個龍妹吧 連普妹都沒有,10/24,2022,1
9113,Atima,→,能長期控制血糖的可能性=0,01/22, 2022,0
9114,tml7415,推,醜 肥 才是罪 色不是,12/07,2021,1
9115,steward68,噓,紅的喜氣,02/07, 2022,0
9116,XDDDpupu5566,推,我怎麼變阿杜ㄌ,03/20, 2022,0
9117,c0680611,推,幹你娘垃圾民進畜生黨,11/26, 2022,0
9118,foolishness,→,經濟不好,01/14, 2022,0
9119,ss02pupu,推,自己選的 快吞好,06/18, 2022,0
9120,ninggo,噓,為什麼肥宅很醜，卻還妄想著有女朋友這件事情，我累了真的,12/18,2015,1
9121,newycc,→,是沒碰過3個月就沒奶的媽嗎= =,04/11,2022,0
9122,sinfox,推,正常，噁甲，而且是又肥又醜的噁甲,09/22,2022,1
9123,anly888,推,哪裏有很多,05/25, 2022,0
9124,i689tw,噓,肥婆,04/17,2022,1
9125,Alphaz,→,勤,04/06, 2022,0
9126,a7788783,→,所以潮州話是什麼東西？,02/06, 2022,0
9127,THEHELY,推,談戀愛呀,03/02, 2022,0
9128,bbs0840738,→,笑死 犯賤民進黨 被施壓才要修法,01/10, 2023,0
9129,huckebein12,推,各位肥宅偶爾吃也超胖,05/20,2022,1
9130,cosmo690122,推,帥哥抽的是寂寞，肥宅抽的是醜陋,08/16,2022,1
9131,dawnnn317,噓,長太醜的肥宅才需要糾正吧老阿姨,12/14,2021,1
9132,shinewind,噓,之前減肥但肚子餓時硬吃啊,10/15,2021,0
9133,MaBumblerQQ,→,禿頭肥肚的單身噁男吧,05/16,2022,1
9134,sellgd,→,肥婆依依 心煞無謀,07/14,2022,1
9135,LPCbaimlly,噓,死胖子滾,07/03,2022,1
9136,qwe159236,推,掛著抗中，人命當豬仔可憐,11/24, 2022,0
9137,shou0810,噓,飛彈飛過本島時在哪？經濟部承認中國台,08/10, 2022,0
9138,minaj,噓,肥宅又醜又窮還仇女 生三小,10/04,2022,1
9139,ph777,推,余直接給信箱內容就真的是大無畏心態了 反,08/10, 2022,0
9140,Auslayer,→,跟夏天比還是差多了 夏天冷氣還有冰箱,02/23, 2022,0
9141,drmartens,→,透明蓋子矮胖矮胖那種的辣醬,06/02,2022,0
9142,Andyuki,→,+-看個臉吧  龍妹你也上?,11/26,2022,1
9143,uniqlo5566,→,好想去,07/27, 2022,0
9144,kawazakiz2,推,炸雞味不行，會吸引到肥宅或龍妹,04/07,2022,1
9145,zakijudelo,→,反觀台灣還在獨裁統治，逼全民戴口罩,03/10, 2022,0
9146,stilu,推,那麼大還不是踢不進= =,12/19, 2022,0
9147,r0ck123,推,黃33 XDDD,11/26, 2022,0
9148,irene1770,→,喔，我也是紙片人呀 所以?,02/16,2012,4
9149,mywayne,推,阿肥好醜,07/17,2021,1
9150,BoyRock,推,勇氣可嘉準備黃標～,10/29, 2022,0
9151,Heiken,→,檢察官認証的又醜又肥,08/29,2022,1
9152,k44754,→,是特許了,01/24, 2022,0
9153,hsuehhm,→,比快篩鋪貨還快,05/10, 2022,0
9154,bizer,推,大長腿不胖怎麼看都好看，反正我不是乳控,04/14,2022,0
9155,HwaSIn,→,記者是哪一位，讓他紅，讓他紅，讓他紅！,01/10, 2016,0
9156,zxc7,推,穿那種蹦趾鞋 一字高跟鞋 腳趾比肥宅還醜的,11/01,2022,1
9157,AsakDAngel,→,潛在的含義就是又胖又醜又沒錢,10/19,2021,1
9158,saiboos,推,用吃到飽連就好,02/09, 2022,0
9159,homie407,→,幹 好醜好肥 這誰啊,06/22,2022,1
9160,saparpil,推,台灣美食太多了 龍哥龍妹一堆,07/11,2022,1
9161,RoChing,→,，也應該要培養能受大眾歡迎的通俗文筆,11/13, 2021,0
9162,sam690718,推,黑鮪魚很油很像在吃肥豬肉,04/21,2022,0
9163,leoqqqoel,→,會被龍妹學姐給那個,04/15,2022,1
9164,yarn5z0,噓,龍妹難過噓,06/30,2015,1
9165,linnderna,推,一戶四人吧   基本生活費要乘上四  所,09/22, 2022,0
9166,hmt17,推,肥婆的閨蜜的爸爸好像是台灣民主自治同盟,11/06,2022,1
9167,cookiecloud,推,奶子就是要越大越好，扁奶滾啦幹,06/15,2022,2
9168,gibbs1286,推,怕，肥婆好可怕,10/15,2021,1
9169,kcclasaki,→,101.136.171.49,12/22, 2022,0
9170,henry55566,→,心機肥婆,09/03,2017,1
9171,rosydark,→,支持,04/15, 2022,0
9172,NCTUEE800808,→,龍妹襯托正妹,01/08,2022,1
9173,chunchie,→,嫖客=醜禿肥男，沒女人緣,06/01,2022,1
9174,nicbb123,噓,可惜水桶腰,08/20,2022,1
9175,sunsamy,推,"我吃過, 大概600NTD左右",07/09, 2022,0
9176,F91,→,爸媽有錢萬能啊 不過回台被龍妹騙砲過 中年,10/18,2022,1
9177,km612tw,→,不要汙辱直播主好嗎 垃圾肥豬,04/09,2022,1
9178,apa9394,推,韓國妹沒奶子 都賣腿,10/06,2021,2
9179,loggate,→,穿比基尼彈鋼琴是什麼意思,05/16, 2022,0
9180,jhihheng,→,好像長得醜 又肥,04/22,2022,1
9181,nanami56,噓,肥豬肉嘔嘔嘔嘔嘔噁噁噁噁噁,05/22,2022,0
9182,ifte94wt,推,:看到你的信封我戀愛惹,11/11, 2013,0
9183,WhiteKING,推,不要這樣講 很不平衡沒錯 人的能力有,11/20, 2022,0
9184,chenchuhao,推,熊好要問苦無啊,10/30, 2021,0
9185,MTBF,推,還有個死胖子死人妖 真的噁心,09/24,2021,1
9186,Hsiencheng,推,至少比台灣肥婆準,11/26,2021,1
9187,KiroKu,推,這也是第三劑而已 很多第三劑會去打別的,04/10, 2022,0
9188,kabashi528,推,醜 肥 宅 窮,08/31,2021,1
9189,Puma5566,噓,肥婆吵死了,02/27,2022,1
9190,fp737,推,現在人再多也不是以前那種了,09/26, 2022,0
9191,survivalteru,噓,爽啊比洗哪低能龍妹好多惹,10/04,2021,1
9192,yurian,→, 不蓋還污了一堆錢去肥風電啥等火燒屁股,06/19,2022,0
9193,NowQmmmmmmmm,→,印度肥婆,02/19,2022,1
9194,buyerko,推,日本文化,11/21, 2021,0
9195,skiro,噓,北七醜又肥,09/26,2021,1
9196,aqsss,→,歐米龍妹妹回娘家,04/22,2022,0
9197,Ives20130,推,樓下對龍妹一直都很有興趣,03/13,2022,1
9198,yl20649,推,要變萬事通了,03/02, 2020,0
9199,WhiteWhale,→,誰啊？那個心機肥婆喔？,06/28,2022,1
9200,xiemh420,噓,這裡是群聊,05/05, 2022,0
9201,mmnnoo,推,病毒知道肥婆是誰吧…,04/07,2022,1
9202,bingreen,推,柮肥最近都被介紹龍妹，唉…,04/22,2022,1
9203,mikamikan,噓,這肥婆是不是黨政不分阿 這種事要也是,10/16,2021,1
9204,balahaha,噓,f12.......肥宅文跟柴犬符號正式死光....跟lasda跟胡醜,08/15,2014,0
9205,darkbrigher,→,瘦皮猴承太郎 有夠出戲,07/18,2022,2
9206,kjes924308,推,連龍妹都嫌棄你怎麼辦,04/24,2022,1
9207,overall,推,會比肥的醜男好很多,08/29,2022,1
9208,frommr,推,說ㄅ定他肆在看肥婆,12/05,2021,1
9209,asyz,推,第一次知道這款酒是艾爾帕西諾的女人香，戲,09/28, 2022,0
9210,funster,推,龍妹 肥宅 根本弱勢,07/01,2015,1
9211,supremexiii,推,又噁又醜的肥甲,11/16,2022,1
9212,willieSin,推,你各位啊，龍妹跟肥宅都是潛力股,01/03,2022,1
9213,lianihate12,噓,你花蓮路上問問鄉民的意見啊 笑死,03/02, 2022,0
9214,ranmoon,推,畢竟是死忠的,02/19, 2022,0
9215,BeNative,噓,你90歲了嗎,12/10, 2022,0
9216,supremexiii,推,為什麼放一個胖宅的照片,03/29,2022,1
9217,deii,→,盒盒水桶腰,03/05,2016,1
9218,dday660428,噓,幹 想檢舉一直po風水世家的那個人 根本在嚇人吧?,11/02, 2016,0
9219,gerund,噓,死胖子黑道垃圾,11/11,2021,1
9220,VOLK11,噓,糖肥婆自己薇薇安屍骨未寒的時候,12/20,2021,1
9221,manlike,→,醜肥豬是想吐死誰啦！,06/14,2022,2
9222,pauljet,→,還不是在沒有資源時發生的 是有便宜的資,04/01, 2022,0
9223,prelight,→,岸也只是隔幾年再來一次。永遠沒完沒了,07/13, 2022,0
9224,ralfeistein,推,因為臭男生會想偷看女生的大腿跟胖次,04/06,2022,1
9225,mn435,推,矮的話容易看起來胖,08/26,2021,1
9226,luiGiF,→,你各位啊 胖宅味道要大練蠱了,01/17,2022,1
9227,XP1,→,肥宅流汗：臭汗肥豬。  正妹流汗：香汗淋漓。,08/27,2021,1
9228,Holyland,推,噁心胖子每次都造謠,07/30,2022,1
9229,runedcross,推,不然你以為綠能是幹嘛的,11/29, 2021,0
9230,a159ddd,推,晃個超大力,05/09, 2022,0
9231,CCNK,推,高道德標準迴力鏢,01/30, 2022,0
9232,max52001,→,胖子就是肥宅 肥宅就是胖子,01/08,2022,1
9233,corp        ,→,"位數,五專生十幾個",10/11, 2022,0
9234,loveyoucheng,推,錢,10/06, 2017,0
9235,zephyr105,推,我覺得別稱了 他也不一定找得到人 看了,09/19, 2022,0
9236,pwl69555,推,幹破麻肥婆這麼愛支那怎麼不他媽滾回去,01/23,2016,1
9237,omfg5487,推,龍妹,09/03,2021,1
9238,lemon81824,推,反觀帶頭買菸的那個,01/29, 2022,0
9239,brabra,→,當恐慌宅幹麻？當然是上街看恐龍妹啊～,08/08,2022,1
9240,lostguy,噓,菸酒色醜老頭加豬鼻富家女加網軍胖子,11/24,2022,1
9241,cs8686,噓,五樓肥宅屁股開開談天說地,08/03,2022,1
9242,RenRenBoy,噓,肥宅笑人醜 哈,01/17,2022,1
9243,ePaper,→,人家骷髏人喝了都沒事你在那邊管,10/04,2022,2
9244,ray90910,推,4000次,02/18, 2022,0
9245,jewish123,噓,肥婆,08/02,2022,1
9246,SiLlYWanKer,推,有夠胖 好吃懶做的廢物,05/17,2022,1
9247,TomChu,推,第一學府才不會有這種事,01/10, 2023,0
9248,ywt,推,擋人財路殺人父母啊 你這樣害人家失業,03/19, 2022,0
9249,kevin1221,推,只肥肚子還是肥屁股以下的差別,09/05,2022,1
9250,Lenney33,→,肥宅就算戴口罩也一樣醜啦,05/15,2022,1
9251,forhorde5566,推,龍妹傳給你的訊息你不讀，也很浪漫?,10/18,2021,1
9252,data1728,噓,幻想文，死肥豬找的到嗎,08/25,2022,1
9253,nocrazim8205,推,幫推，加油~拜託要撐住,10/29, 2016,0
9254,monkeyboy041,推,又不是法人團體為什麼要理帳目,12/29, 2021,0
9255,lose116315,→,識,06/08, 2021,0
9256,Qoofate,噓,沒有  像胖妹幫你撐傘  噁,04/07,2022,1
9257,AHAAA,噓,擋修法爛到骨子裡去了,12/28, 2021,0
9258,SKII588,噓,你為何沒幫隔壁的肥婆做,05/07,2022,1
9259,Vassili242,→,畫面、入忠烈祠之哀榮,02/18, 2022,0
9260,jerry886,推,肥就算了。心也醜。,04/12,2008,1
9261,nakayamayyt,→,當年中科蔡母豬就叫鄭胖子打電話關說,09/23,2022,1
9262,yji3vu4gj4,→,不簡單 少數變胖反而更醜的貓,09/07,2021,0
9263,peacemin,→,但是她們自己真的聞不到,05/11, 2022,0
9264,nggfn,推,Cuvie Homunculus,06/21, 2022,0
9265,TKOSAYA,推,這死不瞑目，被肥婆壓死,11/19,2022,1
9266,flavorBZ,噓,又沒奶子摸,02/05,2022,0
9267,tarcowang,推,神豬嗎？頭上挨一槍也沒死,12/11,2021,1
9268,KingChang711,→,有些人的妹妹恐怕都是肥婆一隻吧,09/24,2021,1
9269,ClownT,→,樓下也是又肥又醜 還不舉,04/21,2022,1
9270,Forcast,→,問買的人r,05/20, 2022,0
9271,leinru,推,暖,04/05, 2022,0
9272,harmonious,→,導致自主防禦力太低。,02/24, 2022,0
9273,tidalwave00,噓,笑死 龍妹還勇敢一點,10/05,2021,1
9274,luismars,推,側翼、猴子...不算所謂人民吧? = =,01/03, 2023,0
9275,dean1990,→,不太走，那邊塞起來有夠可怕，曾經看過,05/31, 2022,0
9276,stlevi811101,→,你想臭九妹齁 他那個肥肚,07/10,2022,1
9277,princeguitar,推,胖子真他媽的噁心,12/09,2021,1
9278,GGrunrundela,噓,整天水逆的死胖子嗎幹,09/19,2022,1
9279,MashiroX421,噓,有沒有看109頁啦，沒有快去看,07/12, 2022,0
9280,acezero,推,笑死，不演了,12/16, 2022,0
9281,jil,噓,你說斷交?,07/24, 2022,0
9282,ilanese,推,八卦肥宅都是好人，只因長得胖？,10/28,2021,1
9283,eason10,→,(〒︿〒),04/10, 2022,0
9284,sunsolars,→,沒奶滋，滾,10/21,2022,2
9285,tim8177414,噓,噁爛肥婆,12/01,2022,1
9286,GAGA1,→,很多 台妹瘦的話 幾乎沒奶 但大多白腿細,09/02,2021,2
9287,meokay,噓,不知道，我只知道香港有很多雞掰死肥婆,06/13,2022,1
9288,wildmad,推,死肥豬拿槍去找你了,08/22,2022,1
9289,steviewonder,噓,看一年前的ip 哈哈,03/19, 2022,0
9290,OrcDaGG,→,本的飲食方式 讓你爽吃30年才再得,09/26, 2022,0
9291,wake7078,推,斧頭幫有示範過 公安會出來洗地,07/11, 2022,0
9292,vn506695,推,看過20歲的蔡本人，黑瘦扁，鼻子塌圓臉,08/24,2022,2
9293,allmwh,推,雙重忠誠倒是真的,05/16, 2022,0
9294,aa384756,→,錢人會讓kmt那可憐的政治獻金補滿嗎,12/19, 2021,0
9295,hitsukix,推,肥婆：有煙火再CALL我喔,10/14,2021,1
9296,susaku,推,沒害到人  給推,02/27, 2022,0
9297,gunfighter,推,共存仔就是想確診 幹麼戴,04/20, 2022,0
9298,XDdong,→,但用龍妹硬上肯定會吃女拳 所以忍耐吧,03/30,2022,1
9299,Adicia,推,接受龍妹的一定有女友啊除非龍妹太少,12/07,2021,1
9300,likefishing,推,戰神！！,09/28, 2022,0
9301,kenclyde,→,就我之前講的~中間選民看到韓很倒彈~,11/14, 2022,0
9302,howwong,噓,一個人醜不醜跟胖沒關係,10/06,2021,0
9303,OomaybeoO,→,在八卦這邊根本不算是女人吧 醜女/肥女,03/28,2022,1
9304,aquafox,→,奶還好 不要給我瘦到剩骨頭 會痛,11/28,2021,2
9305,Luciferr,推,Yo叔你這個是土水 不是土木啦,01/09, 2023,0
9306,k63815      ,→,這都給你發現了 你這個小聰明,05/05, 2022,0
9307,endlesskarma,噓,衝流量，龍妹也得寫正妺,06/06,2022,1
9308,purin3333,→,3+11等於多少,11/12, 2022,0
9309,duelaylomo,→,真正的民意，不是八卦推爆就是代表民,12/14, 2021,0
9310,LevisVintage,推,教召先把四個月那些補滿一年再說吧,08/04, 2022,0
9311,doro0202,→,，演算法才一直推龍妹給你看,08/30,2022,1
9312,bathilda,→,沒有啦，外國YTer不紅但一直待的也不少,02/17, 2022,0
9313,npc776,→,再貼一張天國近了,03/26, 2022,0
9314,dj720c,推,180-66會不會是太瘦？ 竹竿身材了,10/15,2022,2
9315,leoz69927,→,我從小看他喜劇看到大耶都看他的喜劇錄影帶,03/30, 2020,0
9316,Microscft,→,這神展開早就預料中 支那人很容易上鉤,01/14, 2016,0
9317,newsyho,推,沒有蔡英文，也沒有肥婆,04/05,2022,1
9318,SigmundFreud,推,也沒什麼，就越來越沒家國概念而已,12/25, 2022,0
9319,h965715,噓,他媽的就死胖子跟你衛福部轄下富特諾跑出,10/14,2022,1
9320,leocean9816,→,80kg，小腿比你的大腿還粗,09/09,2021,1
9321,p3,→,老婆別漏掉..。把小孩教成這樣早就該去死一死,11/15, 2021,0
9322,Lmkcat,推,你不懂啦 是在給學生練習機會,03/14, 2022,0
9323,derrick1220,噓,肥宅連龍妹都沒有 就別操這個心了,10/16,2021,1
9324,yorkyoung,推,錢呢,11/25, 2020,0
9325,RanceTsai,推,肥宅穿啥都醜 乖乖健身,11/12,2021,1
9326,snsdakb48,推,兩個都很醜 是在爭什麼 肥宅包…,10/19,2021,0
9327,s99999999,推,人才阿,07/10, 2022,0
9328,yukai0919,推,死肥豬閉嘴,11/26,2022,1
9329,MaBumblerQQ,噓,笑死一定是大齡單身肥婆,02/06,2022,1
9330,EEzionT,推,告訴你其中20個假人詐騙 7個龍妹 剩下1個,04/16,2022,1
9331,g27834618,→,在哪的,10/31, 2021,0
9332,rinoa0218,→,幫高調,03/05, 2021,0
9333,Misscat16868,→,瘦跟肥婆一樣？代謝並不會因為年齢,05/01,2022,1
9334,XDDXDD,推,很棒 ~這四張都沒有肥婆 ~貼圖優等生XD,01/27,2022,1
9335,wulaw5566,推,前幾年差點倒閉，現在也在吵要不要拆,01/31, 2022,0
9336,KMTGG,噓,肥婆又在刷存在感了,02/23,2022,1
9337,orz007,噓,白癡死肥宅 幹你娘你肥肚子都比腳色奶子大,08/08,2022,1
9338,ZhChiEn,→,肥宅醜男 要的可不是一般多的錢,05/04,2022,1
9339,aphrodite98,噓,講的一副台男不會霸凌龍妹一樣,04/29,2022,1
9340,su4vu6,→,代表他比較矮喔 不然不會看起來特別胖,08/26,2021,0
9341,tanchuchan,推,看臉好嗎 龍妹追你還不是一樣,02/14,2022,1
9342,qa1122z,→,建議先去廁所照鏡子，臉太醜太肥的建議三,02/13,2022,1
9343,cms6384,推,沒奶 沒腿,09/13,2021,2
9344,Xpwa563704ju,推,什麼均無聽到，我猜親戚不想管吧,07/22, 2022,0
9345,Enerie,→,把那肥婆踢下桌子自己活著,09/04,2021,1
9346,flowersuger,→,瘦到皮包骨不成貓樣有夠可憐..,12/30,2021,0
9347,mastoid,推,爽 下架dpp,11/26, 2022,0
9348,leohayashi1,→,普妹50% 剩下50%龍妹給90%的普男廢,07/31,2022,1
9349,kucwalk,推,阿邁勒、還在暖嗎、唉,11/13, 2021,0
9350,longtimens,推,沒奶醫生也沒用啦,04/13,2022,0
9351,GGrunrundela,噓,當然五樓那破百醜囊肥宅,12/01,2022,1
9352,kawazakiz2,→,醒醒，那是隔壁中年阿伯的汗溼肥肚,08/22,2022,1
9353,efbnm753,推,找9號窗 肥婆可能搶的到,02/13,2022,1
9354,grayplace,噓,肥婆神棍，老查某還出來裝神弄鬼,02/19,2022,1
9355,a333333344,推,蔥油是靈魂,07/14, 2022,0
9356,gy00015,噓,死肥豬,11/25,2022,1
9357,opfish,推,又肥又胖吃很爽那就是豬仔明,06/01,2022,1
9358,GPX2020,噓,詐騙 扁奶怪,08/11,2022,2
9359,koromo1991,→,牠被肥肚卡住了好無助,04/03,2022,0
9360,camuss,噓,八卦肥宅整天酸別人塑，但很多醜人整形也,08/25,2022,1
9361,ahw12000,→,我自己照鏡子都會覺得這胖子很噁心沒錯,04/13,2022,1
9362,reaper317,推,應該是龍妹吧！平常沒被抓奶經驗,08/07,2022,1
9363,Misscat16868,→,"4人帥真好人醜性騷擾,肥宅龍妺自重",03/15,2022,1
9364,GGrunrundela,噓,這邊只有醜醜肥肥,03/16,2022,1
9365,centuryboy,→,最好是她跟個醜男在一起 最喜歡看肥宅,06/23,2022,1
9366,nicefeel,推,梁家輝吧 出了名愛老婆不離不棄,12/20, 2021,0
9367,cs09312,噓,死肥婆醜女啊 長的正的都嘛直接露臉,03/04,2022,1
9368,smallgigi,→,不是民主就是威權獨裁嘛，很好阿。,10/23, 2022,0
9369,xlovemashx,→,臉大 奶小 腿粗又短,02/03,2022,1
9370,KGarnett05,推,GGR要繳月租對月里程不一定的怎想都很,05/05, 2022,0
9371,kcclasaki,推,1.肥婆 2.大奶翹尻。 通常1比較多,05/14,2022,1
9372,JamesForrest,→,不然老醜奶垂水桶腰皺屁股很搶手嗎,01/31,2022,1
9373,brucielu95,→,但肥醜女不回只是又醜又雞歪而已,06/24,2022,1
9374,sformosa,噓,幹,06/11, 2022,0
9375,solomonABC,→,霸氣維穩,12/14, 2020,0
9376,allmwh,→,分手就好了,11/17, 2022,0
9377,shiaohan1128,推,也太胖了，看了好噁心,08/21,2022,1
9378,jim12441,→,都是肥肚大叔穿的,09/17,2022,1
9379,amida959,→,想要嗆別人閉嘴可以去住上海 他們只要,05/12, 2022,0
9380,q1478584,→,克蘭美女八卦也是領先中國,02/26, 2022,0
9381,XZXie,→,你要看神童還是肥婆,03/15,2022,1
9382,sealdoom,噓,滾啦 X,06/01, 2022,0
9383,QQmouse,→,你的肥肥冰擠得好醜 難怪拉肚子,07/29,2022,1
9384,howardyeh,→,她由黑變白，蘿蔔腿變鳥仔腳，人家其實,01/26,2022,2
9385,kl2991,推,閩南破麻蔡母狗 還有陳肥婆,12/17,2021,1
9386,gowang19,→,腿粗別牽拖,09/11,2022,1
9387,qa1122z,推,一白遮三醜 一胖毀所有XD,09/17,2022,1
9388,Himawaridark,噓,笑死 不要講18歲 成年人一堆人連風,11/14, 2022,0
9389,kdn,→,結果是加工廠用了成本降，但價格搞不好反升？,11/13, 2021,0
9390,YLTYY,→,台電破產吧,11/19, 2021,0
9391,yjchiou,噓,所以你是因為她是龍妹而喜歡上她嗎？,04/22,2022,1
9392,WaWa3,推,就算是好相處龍妹這些機會不屬於我的,10/31,2022,1
9393,tamynumber1,→,牽拖別人最會,12/20, 2022,0
9394,cms6384,推,可愛的肥肚肚,01/24,2022,1
9395,kevin751231,推,樓上這位大哥 研發這兩個字不是免費,11/13, 2021,0
9396,jim1122,→,人了 都會支持黨,04/02, 2022,0
9397,sixis,→,左膠肥婆,06/28,2022,1
9398,gordoniast,推,滿好笑的哈哈哈還選警察局附近，希望,01/04, 2023,0
9399,trustjohndoe,推,首先你要能穿得下 招牌不會被肥肚遮,08/29,2022,1
9400,dafeichai,→,死黑鬼胖女人，人醜心也醜,02/20,2022,1
9401,time3Q,推,金魚眼的肥婆醜妹,10/09,2021,1
9402,rugrats,→,丹尼表姐最近的影片說自己是抖M喜歡霸道,12/16, 2021,0
9403,Eashiou,推,哈哈 ~ 可憐哪,08/12, 2022,0
9404,freaky0908,推,台灣就像高中龍妹 美國帥哥拋個媚眼就,10/27,2022,1
9405,nikewang,→,龍妹騎士團,10/03,2021,1
9406,c4658860,→,看看日本，再看看台灣龍妹,05/09,2022,1
9407,investment,→,家裡吃竹輪的不一樣 美冴身材也比較好,01/17,2022,0
9408,pipipa,→,推33333333333333333333333,11/09, 2022,0
9409,Misscat16868,噓,是說那肥婆叫那個身旁高高的那個男,06/18,2022,1
9410,ebv,→,有誰會去嗆肥宅大屁股阿? 肥宅就像石頭沒人理,06/02,2022,1
9411,BboyIllusion,推,我也客家人但我開得起玩笑不像肥婆,10/03,2021,1
9412,oguesto,→,太瘦的跌倒多半骨折 然後躺三個月後日常,08/09,2022,2
9413,xxx5566xxx,→,奇異博士二被小奶肥婆搞成爛片,05/06,2022,1
9414,oXnXo,推,他腿好粗喔...對了原PO有點矮,07/18,2011,1
9415,f204137,→,這裡的肥宅 不知道被騙多少次惹,02/04, 2015,0
9416,EEzionT,→,我175/98 肥宅  胖手指彈電子琴會按到兩,11/05,2021,4
9417,s973311,噓,繼續不認錯繼續凹 坐等年底智力測驗 嘻嘻,08/09, 2022,0
9418,jojomickey2,推,垃圾肥豬跟無屌T真他媽噁心雙標畜生,06/15,2022,2
9419,wwvvkai,→,怎麼都沒奶子,10/20,2022,2
9420,taro0116lo,推,1,09/11, 2019,0
9421,manlike,→,醜富 >>>>>>>>>> 肥醜窮,08/29,2022,1
9422,blairkimi,推,支那人不都這樣吃嗎 噁心胖龍也一樣,10/10,2022,1
9423,ailio,推,肥宅也常被檢討胖，還會被禁止飲食,08/31,2021,1
9424,cherish18,→,今天也已經再次拜託不能違規,11/02, 2022,0
9425,sam8921502,推,龍妹來 我就扛,11/30,2022,1
9426,pziix,噓,簽名檔的妹子好肥 都沒腰了 醜,08/07,2022,1
9427,inshadow,→,打PTT西斯老阿姨龍妹,09/01,2021,1
9428,cookiecloud,噓,扁奶滾啦幹,03/04,2022,2
9429,R10K,→,長照我覺得有用的只有3年4萬的輔具吧,02/21, 2022,0
9430,smithjr,推,看到肥宅跟醜男 就變貞節淑女,06/06,2022,1
9431,yeses0026,推,nigga,03/22, 2022,0
9432,aa52189,→,==,11/13, 2021,0
9433,gn01693664,→,硬是要得,11/27, 2022,0
9434,dxzy,→,但你這種不切實際的想法怕是暖水泡太多了,03/28, 2022,0
9435,Offers,噓,台灣街道日常,11/19, 2021,0
9436,piece1,→,肥婆阿,10/22,2021,1
9437,ITME,噓,Ok啊，你各位強制配龍妹，至少生三個養好養,12/31,2021,1
9438,qwert65732,推,死胖子講者什麼幹話,07/04,2022,1
9439,kawaiio,推,每個肥宅在發胖前都是瘦子,11/26,2021,1
9440,sonora,→,告訴你一個好消息，肥宅吃胖一點就有奶,09/15,2022,1
9441,birddirb,推,肥婆奶奶,05/20,2022,1
9442,crimson11,→,我應該是手指太肥了常按到旁邊的所以,04/02,2022,0
9443,newsyho,推,有隻死肥婆會沒錢亂灑會不習慣,10/04,2021,1
9444,johnwu,推,老婆變胖變醜,10/27,2022,1
9445,VVizZ,→,主要他長得夠帥 一堆娘甲不是肥就是醜,11/08,2022,1
9446,heyd,推,那哪邊買的到呢？,01/04, 2023,0
9447,bodielu,推,滿足了老闆偷窺又肥又醜GAY大便的慾望,09/03,2022,1
9448,protoss666,→,桃園都這種貨色喔？,08/31, 2022,0
9449,jinnia38929,推,兇兇肥婆,03/14,2022,1
9450,OPWaug,推,狗娘肛門生的國民黨髒蛆跟死肥豬支持者快找理由啊哈哈,09/16,2014,1
9451,Fatesoul,推,感覺對了 龍妹也有市場,01/18,2022,1
9452,coffee112,推,你以為龍妹 就不會騙人嗎 唉..........,01/25,2022,1
9453,sisn,推,雞婆：是不是個「醒」～字？　肥婆：是...是啊是啊是啊！,12/15,2014,1
9454,bill403777,噓,新資料夾5,08/19, 2022,0
9455,Cersei,推,具名檢舉比較快 他們一直吵這個幹嘛,09/22, 2022,0
9456,takunei,噓,變肥婆不敢出來嗆惹,02/24,2022,1
9457,MJ23,推,比獅子丸好多了 那暴怒肥豬跟本是廢言大王,03/27,2022,1
9458,YSJ543,推,肥婆吧,09/25,2021,1
9459,ronale1104,噓,嘔嘔嘔幹手指比我這肥宅還醜,06/01,2022,1
9460,amigowei,推,是個肥婆,02/01,2022,1
9461,Ho1liday,→,原來樓上喜歡幹龍妹！？,05/14,2022,1
9462,chch2011,→,置好又乾淨含早,07/15, 2022,0
9463,kerry0496x,推,其實當年只是把核子彈當超級炸彈用，,02/27, 2022,0
9464,PanaS0Nic,推,想想你的肥肚肚在水裡會不會浮起來,03/17,2022,1
9465,cchart,推,請給醜女胖女機會，內心善良比較重要,12/17,2021,1
9466,kbten,推,剛好湊巧啦,05/29, 2019,0
9467,Pet,推,像你說的那樣做就不民主了啊 @@,11/29, 2022,0
9468,zipizza,推,藍羊你的木龍妹呢,01/14,2019,0
9469,chkao,推,桌上一看就知道是酒，再智障都知道發言人是,07/13, 2022,0
9470,DecemberLV,推,死胖子 幹,11/10,2015,1
9471,cesped866,推,買通他的同學嘲笑他是死肥豬,08/26,2021,1
9472,requan,噓,神棍肥婆在那邊消費死者，滾啦,07/05,2022,1
9473,redumbrella,推,意思是她是貪吃肥婆,03/13,2022,1
9474,aliceeeeee,推,肥肚~ 可愛,08/12,2022,0
